config_relpath,status,duration_s,study_dir,best_metric_value,best_params_json,error
base_torus_one_hole_e_0.1.yaml,success,100.99013471603394,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out/query_anchor/base_torus_one_hole_e_0.1,0.4953964422990972,"{""detector.topo_cov_shrinkage"": 6.434287578673304e-06, ""detector.topo_percentile"": 96.44050713179809, ""graph.k"": 108, ""graph.topo_k"": 41, ""graph.topo_min_persistence"": 9.225578846568765e-08, ""graph.topo_pca_dim"": 12, ""graph.topo_preprocess"": ""none""}",
